"","Entry","From","Reviewed","Entry.Name","Protein.names","Gene.Names","Organism","Length","Gene.Ontology..biological.process.","Gene.Ontology..cellular.component.","Gene.Ontology..GO.","Gene.Ontology..molecular.function.","Subcellular.location..CC.","Transmembrane","Protein","INT_F.1","INT_F.2","INT_M.1","INT_M.2","pvalue","log2FC","imputed_log2FC","imputed_Pvalue","imputed_adjPvalue","Gene"
"1338","Q9CR68","Q9CR68","reviewed","UCRI_MOUSE","Cytochrome b-c1 complex subunit Rieske, mitochondrial (EC 7.1.1.8) (Complex III subunit 5) (Cytochrome b-c1 complex subunit 5) (Rieske iron-sulfur protein) (RISP) (Rieske protein UQCRFS1) (Ubiquinol-cytochrome c reductase iron-sulfur subunit) [Cleaved into: Cytochrome b-c1 complex subunit 9 (Su9) (Subunit 9) (8 kDa subunit 9) (Complex III subunit IX) (Cytochrome b-c1 complex subunit 11) (UQCRFS1 mitochondrial targeting sequence) (UQCRFS1 MTS) (Ubiquinol-cytochrome c reductase 8 kDa protein)]","Uqcrfs1","Mus musculus (Mouse)",274,"mitochondrial electron transport, ubiquinol to cytochrome c [GO:0006122]; respiratory electron transport chain [GO:0022904]; response to hormone [GO:0009725]; response to xenobiotic stimulus [GO:0009410]","mitochondrial inner membrane [GO:0005743]; mitochondrial membrane [GO:0031966]; mitochondrial respiratory chain complex III [GO:0005750]; mitochondrial respiratory chain complex IV [GO:0005751]; mitochondrion [GO:0005739]; myelin sheath [GO:0043209]","mitochondrial inner membrane [GO:0005743]; mitochondrial membrane [GO:0031966]; mitochondrial respiratory chain complex III [GO:0005750]; mitochondrial respiratory chain complex IV [GO:0005751]; mitochondrion [GO:0005739]; myelin sheath [GO:0043209]; 2 iron, 2 sulfur cluster binding [GO:0051537]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]; protein-containing complex binding [GO:0044877]; ubiquinol-cytochrome-c reductase activity [GO:0008121]; mitochondrial electron transport, ubiquinol to cytochrome c [GO:0006122]; respiratory electron transport chain [GO:0022904]; response to hormone [GO:0009725]; response to xenobiotic stimulus [GO:0009410]","2 iron, 2 sulfur cluster binding [GO:0051537]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]; protein-containing complex binding [GO:0044877]; ubiquinol-cytochrome-c reductase activity [GO:0008121]","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:Q5ZLR5}; Single-pass membrane protein {ECO:0000250|UniProtKB:Q5ZLR5}.","TRANSMEM 104..140; /note=Helical; /evidence=ECO:0000250|UniProtKB:P13272","Q9CR68",17.58221863,19.0161842,18.03080569,18.10247986,0.8378479,0.232558643,0.232558643,0.8378479,0.99991031,"Uqcrfs1"
"1339","Q9CR86","Q9CR86","reviewed","CHSP1_MOUSE","Calcium-regulated heat stable protein 1 (Calcium-regulated heat-stable protein of 24 kDa) (CRHSP-24)","Carhsp1","Mus musculus (Mouse)",148,"regulation of mRNA stability [GO:0043488]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; P granule [GO:0043186]; P-body [GO:0000932]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; P granule [GO:0043186]; P-body [GO:0000932]; mRNA 3'-UTR binding [GO:0003730]; regulation of mRNA stability [GO:0043488]","mRNA 3'-UTR binding [GO:0003730]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:21078874}. Cytoplasm, P-body {ECO:0000269|PubMed:21078874}. Cytoplasmic granule {ECO:0000269|PubMed:21078874}. Note=Detected at cytoplasmic stress granules and P-bodies. Detected at exosome granules where mRNA is degraded.","","Q9CR86",15.7540483,16.0882181,16.13391985,16.43830753,0.628640386,-0.364980495,-0.364980495,0.628640386,0.99991031,"Carhsp1"
"1340","Q9CR88","Q9CR88","reviewed","RT14_MOUSE","Small ribosomal subunit protein uS14m (28S ribosomal protein S14, mitochondrial) (MRP-S14) (S14mt)","Mrps14","Mus musculus (Mouse)",128,"mitochondrial translation [GO:0032543]; translation [GO:0006412]","mitochondrial inner membrane [GO:0005743]; mitochondrial small ribosomal subunit [GO:0005763]; mitochondrion [GO:0005739]; nuclear membrane [GO:0031965]","mitochondrial inner membrane [GO:0005743]; mitochondrial small ribosomal subunit [GO:0005763]; mitochondrion [GO:0005739]; nuclear membrane [GO:0031965]; structural constituent of ribosome [GO:0003735]; mitochondrial translation [GO:0032543]; translation [GO:0006412]","structural constituent of ribosome [GO:0003735]","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250|UniProtKB:O60783}.","","Q9CR88",16.71585477,17.37610843,17.17143094,16.96927409,0.975091009,-0.024370913,-0.024370913,0.975091009,0.99991031,"Mrps14"
"1341","Q9CRB8","Q9CRB8","reviewed","MTFP1_MOUSE","Mitochondrial fission process protein 1 (Mitochondrial 18 kDa protein) (MTP18)","Mtfp1 Mtp18","Mus musculus (Mouse)",166,"apoptotic process [GO:0006915]; mitochondrial fission [GO:0000266]; mitochondrial membrane organization [GO:0007006]; mitochondrion organization [GO:0007005]","mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]","mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; apoptotic process [GO:0006915]; mitochondrial fission [GO:0000266]; mitochondrial membrane organization [GO:0007006]; mitochondrion organization [GO:0007005]","","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.","TRANSMEM 34..54; /note=Helical; /evidence=ECO:0000255; TRANSMEM 78..98; /note=Helical; /evidence=ECO:0000255; TRANSMEM 129..149; /note=Helical; /evidence=ECO:0000255","Q9CRB8",15.45718847,16.25275782,15.64323615,15.7420199,0.870350478,0.16234512,0.16234512,0.870350478,0.99991031,"Mtfp1"
"1342","Q9CRC9","Q9CRC9","reviewed","GNPI2_MOUSE","Glucosamine-6-phosphate isomerase 2 (EC 3.5.99.6) (Glucosamine-6-phosphate deaminase 2) (GNPDA 2) (GlcN6P deaminase 2)","Gnpda2 Kiaa4008","Mus musculus (Mouse)",276,"carbohydrate metabolic process [GO:0005975]; glucosamine catabolic process [GO:0006043]; N-acetylglucosamine catabolic process [GO:0006046]; N-acetylneuraminate catabolic process [GO:0019262]; UDP-N-acetylglucosamine biosynthetic process [GO:0006048]","cytoplasm [GO:0005737]","cytoplasm [GO:0005737]; glucosamine-6-phosphate deaminase activity [GO:0004342]; identical protein binding [GO:0042802]; isomerase activity [GO:0016853]; carbohydrate metabolic process [GO:0005975]; glucosamine catabolic process [GO:0006043]; N-acetylglucosamine catabolic process [GO:0006046]; N-acetylneuraminate catabolic process [GO:0019262]; UDP-N-acetylglucosamine biosynthetic process [GO:0006048]","glucosamine-6-phosphate deaminase activity [GO:0004342]; identical protein binding [GO:0042802]; isomerase activity [GO:0016853]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.","","Q9CRC9",13.05964865,14.30428001,13.27356251,13.59875041,0.744111346,0.245807872,0.245807872,0.744111346,0.99991031,"Gnpda2"
"1343","Q9CRD0","Q9CRD0","reviewed","OCAD1_MOUSE","OCIA domain-containing protein 1","Ociad1 Asrij","Mus musculus (Mouse)",247,"regulation of stem cell differentiation [GO:2000736]","endosome [GO:0005768]; mitochondrion [GO:0005739]","endosome [GO:0005768]; mitochondrion [GO:0005739]; regulation of stem cell differentiation [GO:2000736]","","SUBCELLULAR LOCATION: Endosome {ECO:0000269|PubMed:12889067, ECO:0000269|PubMed:23972987}.","","Q9CRD0",15.84370108,16.1799898,15.64509943,16.11122239,0.763727152,0.13368453,0.13368453,0.763727152,0.99991031,"Ociad1"
"1344","Q9CT10","Q9CT10","reviewed","RANB3_MOUSE","Ran-binding protein 3 (RanBP3)","Ranbp3","Mus musculus (Mouse)",491,"protein export from nucleus [GO:0006611]","cytoplasm [GO:0005737]; nuclear pore [GO:0005643]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]","cytoplasm [GO:0005737]; nuclear pore [GO:0005643]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; R-SMAD binding [GO:0070412]; small GTPase binding [GO:0031267]; protein export from nucleus [GO:0006611]","R-SMAD binding [GO:0070412]; small GTPase binding [GO:0031267]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.","","Q9CT10",15.61050583,15.74051864,15.81423196,15.60231504,0.931149812,-0.032761266,-0.032761266,0.931149812,0.99991031,"Ranbp3"
"1345","Q9CU62","Q9CU62","reviewed","SMC1A_MOUSE","Structural maintenance of chromosomes protein 1A (SMC protein 1A) (SMC-1-alpha) (SMC-1A) (Chromosome segregation protein SmcB) (Sb1.8)","Smc1a Sb1.8 Smc1 Smc1l1 Smcb","Mus musculus (Mouse)",1233,"cell division [GO:0051301]; DNA repair [GO:0006281]; meiotic cell cycle [GO:0051321]; mitotic spindle assembly [GO:0090307]; response to DNA damage checkpoint signaling [GO:0072423]; response to radiation [GO:0009314]; sister chromatid cohesion [GO:0007062]; somatic stem cell population maintenance [GO:0035019]","cohesin complex [GO:0008278]; cytosol [GO:0005829]; kinetochore [GO:0000776]; lateral element [GO:0000800]; meiotic cohesin complex [GO:0030893]; mitotic cohesin complex [GO:0030892]; mitotic spindle pole [GO:0097431]; nuclear matrix [GO:0016363]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; synaptonemal complex [GO:0000795]","cohesin complex [GO:0008278]; cytosol [GO:0005829]; kinetochore [GO:0000776]; lateral element [GO:0000800]; meiotic cohesin complex [GO:0030893]; mitotic cohesin complex [GO:0030892]; mitotic spindle pole [GO:0097431]; nuclear matrix [GO:0016363]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; synaptonemal complex [GO:0000795]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; chromatin binding [GO:0003682]; DNA binding [GO:0003677]; mediator complex binding [GO:0036033]; protein heterodimerization activity [GO:0046982]; cell division [GO:0051301]; DNA repair [GO:0006281]; meiotic cell cycle [GO:0051321]; mitotic spindle assembly [GO:0090307]; response to DNA damage checkpoint signaling [GO:0072423]; response to radiation [GO:0009314]; sister chromatid cohesion [GO:0007062]; somatic stem cell population maintenance [GO:0035019]","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; chromatin binding [GO:0003682]; DNA binding [GO:0003677]; mediator complex binding [GO:0036033]; protein heterodimerization activity [GO:0046982]","SUBCELLULAR LOCATION: Nucleus. Chromosome. Chromosome, centromere. Note=Associates with chromatin. The phosphorylated form on Ser-957 and Ser-966 associates with chromatin during G1/S/G2 phases but not during M phase, suggesting that phosphorylation does not regulate cohesin function (By similarity). Before prophase it is scattered along chromosome arms. During prophase, most of cohesin complexes dissociate from chromatin probably because of phosphorylation by PLK, except at centromeres, where cohesin complexes remain. At anaphase, the RAD21 subunit of the cohesin complex is cleaved, leading to the dissociation of the complex from chromosomes, allowing chromosome separation. In germ cells, cohesin complex dissociates from chromatin at prophase I, and may be replaced by a meiosis-specific cohesin complex. {ECO:0000250}.","","Q9CU62",15.20499136,15.62690679,15.20327152,15.25753517,0.710303831,0.185545728,0.185545728,0.710303831,0.99991031,"Smc1a"
"1346","Q9CWE0","Q9CWE0","reviewed","MFR1L_MOUSE","Mitochondrial fission regulator 1-like","Mtfr1l Fam54b","Mus musculus (Mouse)",289,"aerobic respiration [GO:0009060]; mitochondrial fission [GO:0000266]","mitochondrion [GO:0005739]","mitochondrion [GO:0005739]; aerobic respiration [GO:0009060]; mitochondrial fission [GO:0000266]","","","","Q9CWE0",18.06987957,18.99360737,18.11842661,17.87651561,0.570981504,0.534272359,0.534272359,0.570981504,0.99991031,"Mtfr1l"
"1347","Q9CWF2","Q9CWF2","reviewed","TBB2B_MOUSE","Tubulin beta-2B chain","Tubb2b","Mus musculus (Mouse)",445,"cerebral cortex development [GO:0021987]; embryonic brain development [GO:1990403]; microtubule cytoskeleton organization [GO:0000226]; microtubule-based process [GO:0007017]; mitotic cell cycle [GO:0000278]; modulation of chemical synaptic transmission [GO:0050804]; neuron migration [GO:0001764]; positive regulation of axon guidance [GO:1902669]","cytoplasm [GO:0005737]; intercellular bridge [GO:0045171]; microtubule [GO:0005874]; microtubule cytoskeleton [GO:0015630]; mitotic spindle [GO:0072686]; Schaffer collateral - CA1 synapse [GO:0098685]","cytoplasm [GO:0005737]; intercellular bridge [GO:0045171]; microtubule [GO:0005874]; microtubule cytoskeleton [GO:0015630]; mitotic spindle [GO:0072686]; Schaffer collateral - CA1 synapse [GO:0098685]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; metal ion binding [GO:0046872]; protein heterodimerization activity [GO:0046982]; structural constituent of cytoskeleton [GO:0005200]; cerebral cortex development [GO:0021987]; embryonic brain development [GO:1990403]; microtubule cytoskeleton organization [GO:0000226]; microtubule-based process [GO:0007017]; mitotic cell cycle [GO:0000278]; modulation of chemical synaptic transmission [GO:0050804]; neuron migration [GO:0001764]; positive regulation of axon guidance [GO:1902669]","GTP binding [GO:0005525]; GTPase activity [GO:0003924]; metal ion binding [GO:0046872]; protein heterodimerization activity [GO:0046982]; structural constituent of cytoskeleton [GO:0005200]","SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:Q9BVA1}.","","Q9CWF2;Q7TMM9",15.50946575,15.42636305,16.03185194,16.23535984,0.239532753,-0.665691491,-0.665691491,0.239532753,0.99991031,"Tubb2b"
"1348","Q9CWK8","Q9CWK8","reviewed","SNX2_MOUSE","Sorting nexin-2","Snx2","Mus musculus (Mouse)",519,"early endosome to Golgi transport [GO:0034498]; intracellular protein transport [GO:0006886]; lamellipodium morphogenesis [GO:0072673]; retrograde transport, endosome to Golgi [GO:0042147]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; early endosome membrane [GO:0031901]; endosome [GO:0005768]; endosome membrane [GO:0010008]; lamellipodium [GO:0030027]; lysosome [GO:0005764]; membrane [GO:0016020]; protein-containing complex [GO:0032991]; retromer complex [GO:0030904]; retromer, tubulation complex [GO:0030905]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; early endosome membrane [GO:0031901]; endosome [GO:0005768]; endosome membrane [GO:0010008]; lamellipodium [GO:0030027]; lysosome [GO:0005764]; membrane [GO:0016020]; protein-containing complex [GO:0032991]; retromer complex [GO:0030904]; retromer, tubulation complex [GO:0030905]; epidermal growth factor receptor binding [GO:0005154]; identical protein binding [GO:0042802]; insulin receptor binding [GO:0005158]; leptin receptor binding [GO:1990460]; phosphatidylinositol binding [GO:0035091]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]; transferrin receptor binding [GO:1990459]; early endosome to Golgi transport [GO:0034498]; intracellular protein transport [GO:0006886]; lamellipodium morphogenesis [GO:0072673]; retrograde transport, endosome to Golgi [GO:0042147]","epidermal growth factor receptor binding [GO:0005154]; identical protein binding [GO:0042802]; insulin receptor binding [GO:0005158]; leptin receptor binding [GO:1990460]; phosphatidylinositol binding [GO:0035091]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]; transferrin receptor binding [GO:1990459]","SUBCELLULAR LOCATION: Early endosome membrane; Peripheral membrane protein; Cytoplasmic side {ECO:0000250|UniProtKB:O60749}. Cell projection, lamellipodium. Note=Colocalized with SORT1 to tubular endosomal membrane structures called endosome-to-TGN transport carriers (ETCs) which are budding from early endosome vacuoles just before maturing into late endosome vacuoles. Colocalized with F-actin at the leading edge of lamellipodia in cells in a KALRN-dependent manner (By similarity). {ECO:0000250|UniProtKB:O60749}.","","Q9CWK8",15.70111893,16.45395916,15.7627711,16.01827663,0.759669118,0.187015184,0.187015184,0.759669118,0.99991031,"Snx2"
"1349","Q9CX00","Q9CX00","reviewed","IST1_MOUSE","IST1 homolog (Charged multivesicular body protein 8) (CHMP8)","Ist1 Kiaa0174","Mus musculus (Mouse)",362,"abscission [GO:0009838]; cell division [GO:0051301]; collateral sprouting [GO:0048668]; cytoskeleton-dependent cytokinesis [GO:0061640]; establishment of protein localization [GO:0045184]; positive regulation of collateral sprouting [GO:0048672]; positive regulation of proteolysis [GO:0045862]; protein localization [GO:0008104]; protein transport [GO:0015031]; viral capsid secondary envelopment [GO:0046745]; viral release from host cell [GO:0019076]","centrosome [GO:0005813]; chromatin [GO:0000785]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; extracellular exosome [GO:0070062]; Flemming body [GO:0090543]; intracellular membrane-bounded organelle [GO:0043231]; midbody [GO:0030496]; nuclear envelope [GO:0005635]","centrosome [GO:0005813]; chromatin [GO:0000785]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; extracellular exosome [GO:0070062]; Flemming body [GO:0090543]; intracellular membrane-bounded organelle [GO:0043231]; midbody [GO:0030496]; nuclear envelope [GO:0005635]; identical protein binding [GO:0042802]; MIT domain binding [GO:0090541]; protein domain specific binding [GO:0019904]; protein-containing complex binding [GO:0044877]; abscission [GO:0009838]; cell division [GO:0051301]; collateral sprouting [GO:0048668]; cytoskeleton-dependent cytokinesis [GO:0061640]; establishment of protein localization [GO:0045184]; positive regulation of collateral sprouting [GO:0048672]; positive regulation of proteolysis [GO:0045862]; protein localization [GO:0008104]; protein transport [GO:0015031]; viral capsid secondary envelopment [GO:0046745]; viral release from host cell [GO:0019076]","identical protein binding [GO:0042802]; MIT domain binding [GO:0090541]; protein domain specific binding [GO:0019904]; protein-containing complex binding [GO:0044877]","SUBCELLULAR LOCATION: Cytoplasmic vesicle {ECO:0000250|UniProtKB:P53990}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000250|UniProtKB:P53990}. Midbody {ECO:0000250|UniProtKB:P53990}. Nucleus envelope {ECO:0000250|UniProtKB:P53990}. Note=Localizes to centrosome and midbody of dividing cells. Colocalized with SPART to the ends of Flemming bodies during cytokinesis. Localizes to the reforming nuclear envelope on chromatin disks during late anaphase. {ECO:0000250|UniProtKB:P53990}.","","Q9CX00",16.00618146,16.99788465,15.96959229,16.09715926,0.451699038,0.468657281,0.468657281,0.451699038,0.99991031,"Ist1"
